movie_id,title,tags
319069,Censored Voices,sixday end israel decis victory; conquer jerusalem gaza sinai bank portray righteou undertak radiant emblem jewish pride after group young kibbutznik renown author record intim convers soldier return battlefield record reveal honest moment israel turn david goliath isra censor record allow kibbutznik publish fragment convers censor voic reveal origin record first time histori documentari womandirector amosoz
14278,Murderball,quadripleg fullcontact rugbi wheelchair overcom unimagin obstacl compet paralymp game athen greec documentari paralymp wheelchair sport rugbi joebishop keithcavil andycohn henryalexrubin
25678,American Ninja 2: The Confrontation,"remot caribbean island ranger armstrong save friend clutch lion"" supercrimin kidnap local scientist massproduc mutant ninja warrior action adventur drama marinecorp armi ninja michaeldudikoff stevejam larrypoindext"
79161,51 Birch Street,documentari filmmak block everi reason believ parent 54year marriag mother unexpectedli father swiftli marri former secretari discov parent complex troubl imagin birch street rivet person documentari explor univers human question: about parent realli know? documentari carolblock dougblock ellenblock dougblock
371690,Rotor DR1,postapocalypt world where popul miss autonom drone 16yearold name kitch father join drone companion sciencefict famili christiankapp nataliewelch tome.nicholson chadkapp
389,12 Angry Men,defens prosecut rest file decid young spanishamerican guilti innoc murder father begin becom minidrama juror prejudic preconcept about trial accus other drama judg juror sultri deathpenalti fathermurd puertorican anonym courtcas heat group class innoc court courtroom henryfonda martinbalsam johnfiedl
52032,My Dog Tulip,stori rescu german shepherd becom friend anim comedi drama humananimalrelationship dog germanshepherd womandirector christopherplumm lynnredgrav isabellarossellini paulfierling
3078,It Happened One Night,elli andrew societi aviat westley whisk father yacht king clutch elli jump eventu wind head husband reluctantli accept outof report peter warn actual warn doesnt choice: either stick until husband hell whistl elli father either peter want realli juici newspap story! comedi romanc miami referencetothebigbadwolf report clarkgabl claudettecolbert walterconnolli frankcapra
38810,Dogtooth,three teenag confin isol countri estat could anoth planet spend their listen endless homemad tape teach whole vocabulari come beyond their famili abod instantli assign mean henc refer larg armchair zombi littl yellow flower have invent brother claim ostrac disobedi ubercontrol parent terror their offspr submiss drama malenud femalenud hostag paranoia dysfunctionalfamili unsimulatedsex incest lesbiansex mentalil explicitsex sexualawaken fantasyworld isolatedhous brothersisterincest homeeduc sistersisterincest hristospassali angelikipapoulia marytsoni
21525,Tupac: Resurrection,movi photograph recit poetri illustr tupac shakur belov revolutionari volatil hiphop time music documentari rapmus hiphop blunt womandirector tupacamarushakur laurenlazin
55123,Tumbleweeds,woman constantli daughter escap fail relationship open escap shift start diego there take control trucker fight weirdo boss meanwhil daughter make constant shift find school includ get chosen lead comedi drama independentfilm janetmct kimberlyj.brown jenniferpaig gavino'connor
11980,The Prophecy,angel gabriel come earth collect which stalem heaven former priest littl fantasi horror thriller angel archangelgabriel menschheit christopherwalken eliaskotea virginiamadsen
11956,When the Cat's Away,chloe garanc clavel young parisian decid longoverdu vacat someon after grisgri belov everyon includ roommat refus final make arrang elderli madam rené rené calm often watch other peopl dog howev chloe come back madam rené tell unfortun lost unlucki owner search anim friend while look meet color charact popul neighborhood comedi pari cat garanceclavel zinedinesoualem renéelecalm
1550,Pieces of April,quirki rebelli april burn live boyfriend lowrent apart mile emot distant famili discov mother fatal breast cancer invit place thanksgiv while father struggl drive famili citi april inexperienc kitchen troubl neighbor help comedi drama sex thanksgiv roadtrip love independentfilm neighbor marijuana famili ill katieholm derekluk patriciaclarkson
162396,The Big Swap,british drama ellen sorcha brook antoni edridg recal trade partner their remark partnerswap parti motion among other coupl night journey progress variou fear anxieti surfac shown montreal world festiv sebastian festiv markadam markcaven allisonegan nialljohnson
26518,Old Joy,reunit camp oregon cascad mountain drama womandirector daniellondon willoldham tanyasmith kellyreichardt
8942,Wendy and Lucy,wendi nearpenniless drifter travel alaska search work companion luci alreadi peril close lose everyth wendi bigger break arrest shoplift food post return retriev luci find gone prompt frantic search drama usa friendship surviv scar famili womandirector journey mysteriouspast michellewilliam willpatton willoldham
68412,3 Backyards,stori three peopl suburban dure cours curiou autumn drama independentfilm ediefalco embethdavidtz eliaskotea ericmendelsohn
2786,Pierrot le Fou,pierrot escap bore societi travel pari mediterranean mariann chase hitmen algeria unorthodox life alway drama thriller pari paint independentfilm money bomb bullet dock frenchnoir jean-paulbelmondo annakarina graziellagalvani
87943,Sisters in Law,kumba south cameroon sister follow adulteri abus case femal judg documentari womandirector kimlonginotto
73981,Ayurveda: Art of Being,"ayurveda scienc heal where bodi spirit given equal import voyag thousand mile across india abroad take uniqu poetic journey where encount remark medicin simpli villag live harmoni natur ""hope natur enabl surviv discov natur itself"" documentari philosophi india heal pannalin"
91721,Nothing But a Man,proud black schoolteach discriminatori challeng 1960 america drama ivandixon abbeylincoln juliusharri
118452,"First Love, Last Rites",sissel misfit spend their togeth talk have gradual slowli their relationship becom bore them drama sex misfit bore giovanniribisi natashagregsonwagn donallogu
47534,Fighting Tommy Riley,age trainer young fighter second chanc teamup overcom demon their pastand chase dream their futur action adventur drama boxer massag unrequitedlov lockerroom independentfilm gayinterest jock undress schoolteach boxingtrain lgbtathlet punchingbag box j.p.davi eddiejon christinachamb
40914,Royal Kill,fearsom warrior kingdom samarza arriv america assassin school girl live kingdom nobl guard arriv america protect young princess action thriller bodyguard princess femaleassassin soldier heir patmorita ericrobert gailkim babarahm
365052,The Looking Glass,troubl 13yearold juli lose mother indiana grandmoth karen former stage screen karen earli stage alzheim want know granddaught befor late their troubl relationship allow happen? dorothytristan jacecasey jacecasey
13282,Death Race 2000,boorish futur govern sponsor popular bloodi crosscountri which point score mow pedestrian team compris femal compet use equip deadli weapon frankenstein mysteri return champion becom america hero passeng underground resist action comedi sciencefict dystopia streetrac realityspoof davidcarradin simonegriffeth sylvesterstallon
250184,Locker 13,stori skip young exconvict take posit night janitor oldwest theme park supervisor archi teach rope importantli attempt convey critic philosoph messag through seri stories: boxer given opportun becom golden glove killer; assassin kidnap three peopl order hire latest recruit initi lodg fezwear businessmen where haze malevol turn; member suicid introduc about death horror drama thriller terror antholog suspens rickyschrod jongri tatyanaali jasonmarsden
426067,Midnight Cabaret,broadway produc devil charact actor begin have nightmar event mention realli start happen horror lisahartcarrol michaeldesbarr pauldrak pecedingo
324352,Anderson's Cross,anderson kevin daniel tracey green everyth togeth friend couldnt differ neighbor adolesc finish other thought sentenc pain happi tear use nick hous their member clubhous escap their world content inevit intrus other test their stabil never imagin romanc comedi drama comingofag joannacassidi joyceguy billmoseley
